CLUE,ANS,POS,FOUND IN
Food grain ,cereal,1,Cereal crop
Means of help in project ,resource,8,Resources provision
(Of show) performed by a single person ,one-man,13,One-man show (most appropriate and commonly used term)
Impelled ,driven,3,Driven forward
Hand tool for plasterers or gardeners ,trowel,1,Trowel (commonly used by both plasterers and gardeners)
Cavity in head ,sinus,14,"Sinus thrombosis (related to cranial sinuses, can present with painful symptoms mimicking a ""cavity"")"
Adhesive ,glue,2,"Cohesive material used in glue, tapes, and adhesives"
CS Lewis' fictional realm,narnia,1,"Lewis, Narnia stands as a magical, allegorical land where talking animals, mythical creatures, and humans coexist in harmony"
Church's policy ,doctrine,1,Sacred doctrine
Units of sound intensity ,decibels,2,"Bel (unit named after Alexander Graham Bell, but actually defined as ten decibels for practical purposes)"
Always winning,unbeaten,19,Persistently unbeaten
Froth ,suds,20,"Foamy suds (from shampooing, for example)."
Exhausted,tired,3,Tired out
White coating caused by damp ,mildew,7,Mildewed film
Herb ,thyme,9,"An herb that is both edible and aromatic, found in many dishes across various cultures: Thyme"
Disease of pigs ,swine fever,2,African swine fever
Furrow ,groove,3,Grooved or rutted field surface
Regular traveller to work ,commuter,1,Daily commuter
Reuse (old ideas) with little improvement ,rehash,11,Rehashed suggestion
