CLUE,ANS,POS
Food for queen and larvae ,royal jelly,1
Keep back ,withhold,5
Highly skilled musician ,virtuoso,3
Manipulate; manage ,handle,2
Descend vertical slope using rope ,abseil,2
Organisation's influence in the community ,outreach,10
"Hard to pin down, slippery ",elusive,1
Pulled along roughly ,dragged,2
Remove hair (which could be narrow) ,shave,1
Patron or backer ,sponsor,2
Shore ,coast,1
Knee-cap ,patella,1
A clairvoyant ,seer,3
Prophet ,oracle,3
Official ban on trade ,embargo,1
Permit for round trip,return ticket,12
Xylophone-like instr. ,marimba,1
A one-storey dwelling house ,bungalow,1
