CLUE,ANS,POS
Rabbit coop ,hutch,2
Soundless ,silent,2
Get off a horse,dismount,1
Road tax ,toll,1
Capital of South Carolina ,columbia,1
"Guest, caller ",visitor,9
Vigour ,energy,2
Morally right ,ethical,1
General pardon - international charity ,amnesty,1
Take a chance ,risk,5
Ever ,always,1
Coterie ,clique,12
Full and complete ,entire,4
Organ of sight ,eye,1
Cook slowly ,stew,2
Beatrix Potter character ,peter rabbit,1
Unruffled ,composed,3
Builder's safety wear ,hard hat,1
Manicurist's establishment ,nail bar,6
Jealous emotion - deadly sin,envy,2
Baked dough ,pastry,2
Supplicate,pray,1
