CLUE,ANS,POS
Lockjaw ,tetanus,1
Arab or Muslim at time of the Crusades ,saracen,1
Floor-covering ,carpet,1
Power and prestige ,influence,1
Don't hold on,let go,1
Having no intelligible meaning ,nonsense,4
Intense anger,fury,1
Sailors' dance ,hornpipe,6
Unwelcome intrusion ,invasion,13
Depressed ,blue,12
Place to purchase illicit goods ,black market,1
Warlike Hunnish king ,attila,1
Hybridisation ,crossbreeding,1
Strong miniature whirlwind ,dust devil,5
Halcyon -- yellow ,golden,1
