CLUE,ANS,POS
Domineering ,bossy,2
Act ostentatiously ,show off,5
Relating to ESP etc ,psychic,5
Variety show,revue,1
Unhealthy vapour,miasma,3
Busy; employed ,engaged,2
Ships' moorings ,berths,5
Soil ,earth,1
Strong ,powerful,3
Big squash ,pumpkin,1
See-through ,transparent,1
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,2
Pacific country ,tonga,5
Prickly plant,thistle,7
(In boxing) blows to the chin,uppercuts,2
Wandered ,strayed,9
Yellow part of an egg ,yolk,1
Cholesterol-reducing drug ,statin,1
Gratify,please,2
"Quite sufficient, more than enough ",ample,1
Uncertainty ,doubt,2
"Hard, shiny coating as on teeth ",enamel,1
