CLUE,ANS,POS
Promissory note ,iou,10
Canine guard ,watchdog,4
Homerian epic ,odyssey,2
Combined ,united,9
Counterpart of yang ,yin,1
"Concluding, final ",terminal,8
Compact firearm,handgun,2
Suppose ,assume,4
Theft crime ,robbery,6
Get thinner towards the end ,taper,14
"Valiant, courageous ",heroic,8
Projecting land mass ,mountain,9
Relating to foods ,dietary,3
Foolishly fond ,doting,1
Talk incessantly ,chatter,1
Imperial land measurement ,acre,1
Small sheltered bay ,cove,1
In short supply ,scarce,1
Dreamlike ,surreal,20
Planet ,venus,3
Not closed or secret ,open,1
Many-headed foe of Hercules ,hydra,1
Mishap ,accident,1
Get one's own back ,retaliate,1
Man or beast ,animal,3
Drink or meal? ,tea,7
Porous substance to soak up ,sponge,7
Short version of a type of company ,plc,13
Of spring ,vernal,1
Problem solving ,troubleshooting,3
Joyous ,blissful,3
