CLUE,ANS,POS,FOUND IN
Furthest or highest degree ,extreme,3,Extremely proficient
Gloss - refinement,polish,1,"Polished: Refined, smooth surfaces with no imperfections or roughness; well-crafted, elegant design in various contexts like furniture, silverware, or textiles."
Open space (in forest) ,clearing,1,Woodland clearing
Physical or mental capacity,strength,2,Fitness: The overall health and physical well-beited strength in relation to an individual's age and gender.
Relating to a form of government with power shared between the centre and the regions ,federal,9,Cooperative federalism
Gas or dust clouds in space ,nebulae,14,Reflection nebulae
Come closely together ,huddle,9,Huddle together
Low-lying wetlands ,fens,7,Fens (peatland)
Come into view,appear,2,Appear suddenly
Dungeon ,cell,10,"Damp dungeon cellar: A cold, moist underground space typically associated with storage or confinement."
Local church community ,parish,2,Parishioners
"Move first one way, then the other",zigzag,12,Zigzag path (alternating directions)
