CLUE,ANS,POS
Canine guard ,watchdog,1
Homerian epic ,odyssey,2
Counterpart of yang ,yin,1
"Concluding, final ",terminal,1
Compact firearm,handgun,2
Suppose ,assume,5
"Valiant, courageous ",heroic,5
Talk incessantly ,chatter,1
Imperial land measurement ,acre,1
Small sheltered bay ,cove,1
In short supply ,scarce,1
Dreamlike ,surreal,16
Not closed or secret ,open,1
Many-headed foe of Hercules ,hydra,1
Mishap ,accident,1
Get one's own back ,retaliate,1
Porous substance to soak up ,sponge,9
Joyous ,blissful,18
