CLUE,ANS,POS,FOUND IN
Chance event ,accident,4,Accidental event
Admonish ,warn,8,Warn severely
Informer ,rat,18,Advisor (for strategic info)
Violent storm ,tempest,1,Ferocious tempest
Wee ,tiny,3,Notably tiny
Long thin fragment,splinter,7,Tiny splinter
State firmly ,aver,7,Unwavering
Hoofed animal ,deer,10,"Caribou or reindeer (hoofed animals adapted for cold climates, found in North America and Europe respectively)"
Cask stopper ,bung,2,Barrel bung
Simulacrum,image,9,Phenomenal image
Flashlight ,torch,3,Handhoeled torch
Organ for breathing ,lung,1,Lungs
Relatives by marriage ,in-laws,1,"In-laws: The immediate family members who are related through a spouse or in-law relationship, including mother-in-law, father-in-law, brother-in-law, sister-in-law, etc."
Container for serving food,dish,12,Dishpans (historical context for food service)
