CLUE,ANS,POS
Protrude ,jut,4
Quite obvious and clear ,evident,2
Blacksmith's block ,anvil,1
Tiered ,layered,2
Ending of film ,denouement,1
Bone in lower leg ,tibia,1
One-way-motion toothed wheel ,ratchet,1
Requiring speedy action,urgent,1
Self-centred ,egocentric,1
Anniversary ,jubilee,4
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,1
Drink ,beverage,18
"Cotton, slave, estate ",plantation,1
Shellfish ,shrimp,17
Sikh headdress ,turban,1
Demand ,claim,3
Citrus fruit ,lime,3
Fast American dance,jive,12
Hair-style from Dark Continent ,afro,1
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,1
Answer ,response,1
