CLUE,ANS,POS
Flowerless plants with feathery green leaves  ,ferns,1
Serious ,grave,1
Notable ,famous,1
Modifier of a noun ,adjective,2
Indian currency ,rupee,1
Physical aggression ,violence,6
Anger ,ire,1
Boundless ,unlimited,6
Boast ,brag,1
Confined space for animals ,cage,2
Nethermost,lowest,1
Lofty - thin (of air) ,rarefied,1
Germanic ,teutonic,1
Period of time,era,1
"Follow-up film, book etc",sequel,1
Embellish ,decorate,3
Ingenuous ,naive,2
Material for making inner walls,plasterboard,2
Distance from the surface to the bottom ,depth,1
Acid-tasting salad leaf ,sorrel,18
Frequented by a ghost ,haunted,2
