CLUE,ANS,POS
His cave is on Staffa,fingal,1
Loss of memory ,amnesia,1
Conscious (of),aware,1
Remain in the vicinity ,stick around,10
Ancient Italian ,roman,2
Looking steadily ,gazing,1
Cooking equipment ,ovens,3
Makes fun of ,mocks,2
Receive ,accept,2
Item received through a will ,inheritance,1
Spiral ,helix,2
Wheel rod ,axle,1
Entertains ,amuses,1
Coast ,shore,2
Musical instrument ,clarinet,6
Send a vessel into water ,launch,1
Manufactured ,made,2
Machine doing work ,engine,3
Bird of prey ,hawk,1
Pronoun ,she,2
