CLUE,ANS,POS
"Cricket, table-tennis and baseball implement ",bat,1
Lower layers ,substrata,3
Glowing ,radiant,1
One studying weather and climate ,meteorologist,1
Milder drink taken after a stronger one,chaser,2
Of only average quality ,mediocre,1
Spicy pepper sauce ,tabasco,2
Paris stock exchange ,bourse,1
Constant nuisance ,pest,1
Clap ,applaud,1
Site of annual Wagner festival ,bayreuth,1
Not faint or feeble ,strong,1
"Distinct, separate ",different,12
"Ineffectual, vain ",futile,2
A Hindu spiritual teacher ,guru,1
Part of the week ,tuesday,2
Number ,eight,8
Suffering,distress,2
(Of computer memory) able to be read in non-sequential order ,random access,7
Way in ,entrance,1
