CLUE,ANS,POS
Gainsay ,deny,10
"Eschew, avoid ",shun,5
Person on watch ,lookout,13
"Nervous, timid ",shy,1
Hatred ,enmity,9
Light-splitting object ,prism,1
Four-faced solid ,tetrahedron,1
Pulsate ,throb,1
Ancient Greek city noted for its austerity,sparta,1
Against ,opposed,1
Biblical prophet thrown into the lion's den ,daniel,1
Chain-driven toothed wheel ,sprocket,6
Affable ,genial,7
"Person known, but not a close friend ",acquaintance,1
Semi-precious stone of b;uish white colour ,opal,3
Central American country ,belize,7
City in both Europe and Asia,istanbul,1
Musical ending ,coda,13
Wise and trusted guide and advisor ,mentor,3
Supreme Greek god ,zeus,1
Distant in time or space ,remote,4
Borderline ,marginal,5
Sheath for a sword or dagger ,scabbard,1
Given to lying ,mendacious,6
Grassy plain of eastern Europe ,steppe,1
Large expanse of water ,ocean,1
"Hors d'oeuvres, sometimes the first course",starters,2
Manufacturer ,maker,6
Type of fruit ,melon,10
Artificial fibre ,nylon,11
Serving cut from a larger portion,slice,2
