CLUE,ANS,POS,FOUND IN
Lie ,fib,1,Fibbing
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,2,Intra-solar system bodies
Had as a purpose ,intended,2,Intended for
Duo ,two,14,Twofold
Acute shortage ,dearth,12,Sudden dearth
Inequitable ,unjust,16,Unjust allocation
Wimbledon game ,tennis,1,Tennis match
Fire-raising crime ,arson,1,Arsonist
Overwhelming fear ,panic,3,Panic-stricken
Carve a statue ,sculpt,1,Sculpture
Affable ,genial,8,Congenial
"Maxim, self-evident truth ",axiom,1,Fundamental axiom
Muslim law ,sharia,1,Shariah
Meet expectations ,satisfy,9,Satisfying criteria
Group of nerve cells from which fibres radiate ,ganglion,5,Ganglion group
Simple ,easy,19,Easy on the eyes
Wetness ,moisture,15,"Tepid (slightly above room temperature, but can imply moisture in context)"
Canvas pavilion,marquee,8,Event marquee
Individual fact or feature ,detail,9,Specific detail
Queasiness ,nausea,11,Seasickness (when experiencing motion-induced nausea)
