CLUE,ANS,POS,FOUND IN
Equipment ,kit,9,Appliance (when referring to kitchen utensils)
Split ,separate,2,Broken up or separated
One shoots from a concealed place ,sniper,6,Undercover sniper
Large airship ,zeppelin,2,Gigantic zeppelin
Nationality of a citizen of Helsinki ,finn,1,Finnish
Clown in Spanish comedy ,gracioso,11,Hilarantemente gracioso en el escenario
Fly larva ,maggot,8,Maggot (in the context of developing fly)
Petty quarrel ,spat,12,Small spat
Consent ,agree,1,Agreement
Paper fastener ,staple,6,Staple-binding device
Mechanical man,android,16,Constructed android
Vegetation; informer ,grass,6,Grassroots messenger
