CLUE,ANS,POS
Disparagement ,denigration,5
"Inclination, propensity ",tendency,4
F1 team and car maker,lotus,14
Chief Norse god ,odin,1
Carve in relief ,emboss,19
Capital of Japan,tokyo,1
Powerful portable radio and cassette player ,boombox,8
Dismantle ,take apart,2
Hole in tooth ,cavity,1
High official in former Ottoman Empire ,vizier,2
Fossilised resin used in jewellery,amber,1
Male sex hormone,testosterone,1
V as a numeral ,five,1
Etch,inscribe,19
It used to be Persia ,iran,1
Chastised ,punished,8
Yellowish fossil resin ,amber,1
Actor's part ,role,3
Cereal used for making whiskey ,rye,4
Example or single occurrence of something ,instance,3
Ridge of sand ,dune,1
Unit of electric power,watt,1
