CLUE,ANS,POS,FOUND IN
Work done on furniture,upholstery,1,"Upholstery - The process of padding, sprigging and covering an upholstered piece with fabric or leather."
Rational motive ,reason,1,Reasoning
Modifier of a noun ,adjective,1,"Adjective - A word that modifies or describes a noun, providing more information about its characteristics."
Embryo's outermost layer of cells ,ectoderm,5,"Ectoderm - One of the three primary germ layers (together with endoderm and mesoderm) in the very early embryo, which gives rise to the outer layer of cells forming the nervous system and skin."
"Eg, Riga natives ",latvians,2,Latvians (nationality associated with Riga)
Monetary unit in S Africa ,rand,1,"Rand - The official currency of South Africa, symbolized as R."
Sound loudly ,blare,1,"Blare - to emit a harsh, unpleasant sound at high volume."
River at Bath ,avon,1,"Avon - The primary river flowing through Bath, England, known for its historical significance and beauty."
Ingenuous ,naive,12,Naive idealist
Birth control device ,contraceptive,4,Sponge (spongiform contraceptive)
Frequented by a ghost ,haunted,1,Haunted House
Very early calculator ,abacus,1,"Abacus - An ancient, manual calculating tool used by various cultures for centuries as one of the earliest forms of calculators."
Hedge tree ,hawthorn,14,Hawthorn (often found in traditional hedgerows)
The original garden? ,eden,2,Paradise Garden (biblical reference to Eden)
Just ,only,4,"Just - Only, merely, solely; nothing more than that."
Epiphyte absorbing nutrients from the atmosphere ,air plant,7,"Air Plants (Tillandsia spp.) - As epiphytic succulents, they can extract minerals and water directly from the atmosphere through specialized cells in their leaves."
Fold covering around something ,wrap,14,Wrapping paper cover
Vincent van . . . . was a great Dutch painter ,gogh,16,Van Gogh (related artist)
Increasing threefold ,tripling,4,"Treble - in music, refers to the third pitch above the root note; can be used metaphorically to indicate tripling something."
Based on custom rather than documentation ,unwritten,3,Unwritten Rule
Tenant's payment ,rental,20,"Non-refundable application deposit (deposit paid when applying for rental property, which may be used as first month's rent or held by the landlord until it is returned after tenancy ends)."
Bathroom mineral ,talcum,1,"Talcum Powder - A soft, white, and talus-like powder used for personal hygiene in bathrooms."
Measure applied to gold or gems ,carat,1,"Carat - A unit used to measure the weight of precious stones, particularly diamonds and colored gemstones like rubies and sapphires"
"Glass cylinders closed at one end, used in laboratory work",test tubes,18,Test Tubes (smaller version for reactions and small volume)
