CLUE,ANS,POS
Analysed ,examined,1
Rubbish ,garbage,2
Small road,lane,2
Indonesian dish ,satay,3
Of dubious legality ,shady,5
Outside ,external,16
Lower extension of collar on jacket or coat ,lapel,2
Imperial capacity measure,pint,12
Chinese martial art ,kung fu,2
Military training ,drill,2
Honey producer ,bee,1
Constituent of brass ,zinc,2
"Conduct business, negotiate ",transact,2
The peninsula containing Spain and Portugal ,iberia,1
Bushy-tailed rodent ,squirrel,1
Careful use (of a resource) ,conservation,1
Doctor's temporary replacement ,locum,7
State of wealth and prosperity ,opulence,2
Very enthusiastic ,avid,7
Prepare (material) for publishing ,edit,1
A cutter and engraver of gems ,lapidary,18
Deep cut ,gash,2
One causing deliberate destruction ,saboteur,3
"Person cutting (wood, say) with blows",hewer,15
"Pal, buddy ",chum,4
Former capital of the German Federal Republic,bonn,1
Preserve made with citrus fruits ,marmalade,1
Regard as likely to happen ,expect,1
