CLUE,ANS,POS,FOUND IN
Confess and permit entrance ,admit,1,Admit (allow oneself to be believed or accepted on the strength of evidence)
Give way or cave in ,collapse,10,Collapse under pressure
In clover with cloth fastener ,velcro,7,Rich Velcro patches
Viper ,adder,2,"Adder (another term for certain vipers, particularly in Britain)"
From one side to another,across,6,Crossed (to go across from one side to the other)
"Prefix meaning life, of living things ",bio,1,Biosphere
Self-evident truth ,axiom,4,Logical axiom
Hollow (in a wall) ,recess,17,Arched recess
One hooked on something ,addict,2,Addicted
Military dining rooms ,messes,8,Field messes for soldiers on duty
Great fear,terror,10,Overwhelming terror
"Flop, turkey ",dud,5,"Dud (commonly used to describe a product that fails to meet expectations, such as a flop movie or invention)"
