CLUE,ANS,POS
Sudden attack ,assault,3
"Feature, quality ",characteristic,5
Seaweed ,kelp,2
Immature state ,childhood,4
"Saccharin, for example",sweetener,6
S African currency ,rand,1
Order to be off the streets by a certain hour ,curfew,1
Kenyan capital ,nairobi,1
Ornamental candle holder ,sconce,3
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
Paradise ,eden,2
"Waver, go this way and that ",fluctuate,1
"Turn to (for information, authorisation etc)",refer,5
Andean beast of burden ,llama,1
Fin on the back of a fish ,dorsal,2
Unwillingness to respect the views of others ,intolerance,1
"Fatuous, vacuous ",inane,6
Suntanning ,bronzing,2
Supply water to fields etc ,irrigate,1
