CLUE,ANS,POS
Ethiopian capital ,addis ababa,1
Patch up or renovate ,revamp,14
Like no other ,unique,2
Improved trend in business or fortune ,upturn,3
Between Triassic and Cretaceous ,jurassic,1
Madness ,insanity,1
Latticework to support plants ,trellis,1
Relating to love ,romantic,3
Insanity ,madness,2
Percussion instrument ,marimba,4
Greek waters ,ionian sea,4
Dairy product ,cheese,1
"Flourish, do well ",prosper,1
Male relative ,grandson,17
West African republic,niger,13
Head of abbey ,abbot,1
Divided skirt ,culottes,6
Material for pottery ,clay,1
Immeasurably bad ,abysmal,1
Treat cruelly ,oppress,8
Large ocean fish ,marlin,1
Ocean ,sea,1
Strong drive for success ,ambition,1
