CLUE,ANS,POS,FOUND IN
It's linked to the Mediterranean by the Suez Canal ,red sea,1,"Evelyn Witts, I would consider that a crossword clue pointing toward ""It's linked to the Mediterranean by the Suez Canal"" likely refers to Egypt or Israel because both of these countries connect the Mediterranean Sea with the Red Sea via the Suez Canal"
Reproductive cells,ova,3,Ova (eggs in females)
Adult swine ,hog,2,Hoglet
"Sir John --, Victorian illustrator (Alice) ",tenniel,1,"Tenniel - Created the famous ""Alice in Wonderland"" drawings, but this is not a name that would be directly filled into a crossword as ""Sir John."" A more fitting option might be:"
Furtiveness ,stealth,1,Stealthy
Until we meet again (Italian) ,arrivederci,3,"**Arrivederci** - The standard Italian farewell which translates to ""goodbye."" It's more formal than the casual ""Ci vediamo!"" but still conveys the intent of meeting again."
New Zealand bird ,kiwi,1,Kiwi (also the name of a flightless bird endemic to New Zealand)
Pushing up the daisies ,dead,17,On heaven's dole (euphemism for being dead)
Motor vehicles for heavy goods ,lorries,3,Articulated lorries
Strong cord ,rope,1,Durable rope
