CLUE,ANS,POS
Decoration ,embellishment,2
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,1
Roman fortification between the Forth and Clyde ,antonine wall,1
Filled pasta squares ,ravioli,4
Nonmilitary person ,civilian,1
Start ,begin,1
US state ,kansas,16
Curt ,terse,8
Kind (of entertainment?),variety,2
Hot displeasure ,anger,1
(Walk with) a stiff pompous gait ,strut,2
False excuse ,pretext,2
Additional cost,surcharge,2
Goes beyond ,exceeds,1
Indian tea state ,assam,1
Pare ,trim,2
Not merited ,unearned,2
"Fake, phoney ",bogus,3
Obscured ,veiled,4
Decorates ,adorns,4
Zero,nil,3
"Subject to change, variable ",unstable,16
Person with refined tastes in food and drink ,epicure,9
