CLUE,ANS,POS
Heretofore ,hitherto,6
Illegal state in football ,offside,1
Difficulties to be resolved,problems,1
"Of fruit, skinned ",peeled,1
Wealth ,riches,2
Rich white sauce ,bechamel,1
"Accedes, acquiesces ",assents,3
Shellfish,lobsters,5
Orange vegetable ,carrot,1
Stage play ,drama,1
Extreme fear ,terror,1
Drowsy ,sleepy,1
Levy on vehicles using public thoroughfares,road tax,1
Valuable ,precious,1
Believed to be guilty but without proof,suspected,1
Lethargic ,languid,14
Speak out against ,denounce,7
Not allowing light to pass through ,opaque,1
Of the nose ,nasal,1
Burnt residue ,ash,2
Entrance to warren,rabbit hole,2
Inveigle ,entice,9
"Induces, prevails upon ",persuades,1
Destructive event ,catastrophe,1
Grassy plains of Argentine ,pampas,1
Coup ,putsch,3
Unstable - it may be thrown! ,wobbly,2
Deep gorge or ravine ,canyon,1
Noise of an explosion ,bang,1
Tested or scrutinised ,examined,2
The islands of eastern Oceania ,polynesia,1
Wintry missile ,snowball,1
Map-line showing places with equal air pressure ,isobar,1
Pampas cowboy ,gaucho,1
Small biting fly,midge,2
"Hurting, painful ",sore,3
Agile ,nimble,1
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,1
Short trousers ,breeches,1
Altruistic,selfless,1
"Desire or liking, for power or food ",appetite,21
Fearful expectation ,dread,5
