CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Sesame Street character -- patron saint of sailors ,elmo,2
Large property ,estate,1
Affection,warmth,2
Hamlet's mother ,gertrude,2
Heavenly,celestial,1
Loose casual trousers,slacks,1
Living ,alive,1
Entertains ,amuses,1
Gross mistake,blunder,1
Interlace strands of material ,weave,2
Lacking in excitement ,mundane,9
Makes a speech ,orates,13
"Wild, unruly ",turbulent,7
Local dignitary ,mayor,1
Part of a tall building ,stairwell,12
John ...... wrote ` `The Pilgrim's Progress'' ,bunyan,2
As one,together,1
Divine food,manna,2
Without anxiety or responsibilities ,carefree,1
Branch of knowledge dealing with material resources ,economics,1
Protective or concerned ,caring,2
Retail outlet,shop,2
Cold meal ,salad,1
In favour of policies of progress and reform ,liberal,10
Evident - tangible ,palpable,6
Former name for Sri Lanka ,ceylon,1
