CLUE,ANS,POS,FOUND IN
Former currency of Portugal,escudo,3,Cruzado Novo (a former currency that was part of a monetary reform before adopting the Escudo)
Of or to do with nerves ,neural,6,Neural network
"Way, course ",route,2,Travel route
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,10,Influenced by Henrik Ibsen's works
Darkness ,night,6,Nighttime
Smithy ,forge,6,"Forge-bound craftsperson: A person who is professionally engaged in the creation and manipulation of metal goods, with expertise in traditional smithing methods."
Assault ,attack,1,Physical attack
"Shun, avoid ",eschew,1,Eschew: deliberately avoid using or abstain from something.
Female singing voice ,alto,4,Contralto
Level or smooth ,even,1,Even-paved
Elongated fish ,eel,7,Eel (various species are known for their snake-like appearance and elongated bodies)
African country -- I am a bin (anag) ,namibia,12,"Namibia - ""Namib binstore"" (a playful twist combining hunger and the concept of a store)"
Grumble - complain,grouch,4,Grouchy person
Business that serves other businesses ,agency,8,Market Research Agency: Conducts industry-specific research for businesses seeking market insights and competitive analysis.
Cruel dictator ,despot,3,Despotic monarch
Entrust with secret ,confide,1,Confide in me
Sudden rush,surge,2,Swift surge
