CLUE,ANS,POS,FOUND IN
Medical practitioner ,doctor,1,Physician: A medical doctor who practices general medicine.
Disease of birds ,psittacosis,2,"Psittacosis: Also known as parrot fever, it is a bacterial disease caused by Chlamydia psittaci commonly found in certain birds like parrots and pigeons."
Greasy mark ,smear,19,"Smeared with oil (unintentional and indirectly connected to ""left greasy"")"
Legal possessor ,owner,1,Owner: The person who has legal rights over a particular asset or property.
Transparent dome,bubble,4,Lucid bubble
Rite ,ceremony,2,Traditional ceremony
Hitler's title ,f,1,Fuhrer
Royal personage,prince,6,"Princess/Prince (royal offspring, depending on the specific tradition and context)"
Bony framework ,skeleton,6,Endoskeleton composition
Highly decorated,ornate,18,Flawlessly ornate
