CLUE,ANS,POS
Social insect ,ant,1
Farm vehicle ,tractor,1
Palindromic German name ,otto,1
"Courting, romancing ",wooing,2
(Make a) deceptive move,feint,1
Male relation ,uncle,5
Not damaged in any way,intact,1
Boast ,brag,1
Wartime safety device ,gas mask,2
Giving way ,yielding,1
Come to a definite conclusion,resolve,2
Sea snail,whelk,6
Forgive ,excuse,2
Church residence ,parsonage,1
Gift; here ,present,1
Large African mammal,hippopotamus,3
Become more rigid,stiffen,2
Remunerations ,earnings,4
Chic ,elegant,3
Eye problems causing blurred vision ,cataracts,5
Face,visage,1
Church caretaker ,verger,1
"Stage entertainment with sketches, songs and dance ",revue,3
