CLUE,ANS,POS,FOUND IN
German tank ,panzer,1,Panzerkampfwagen
"Irish organisation for women, initially ",ica,6,The Ladies Union (initially a social club but later involved in political activities)
Jump on one foot ,hop,2,Solo hop
Moving slowly and unsteadily,lurching,5,Lurchingly
Small lie ,fib,1,Minimal fib
Fail to win ,lose,8,Loser in the match
Hot drink ,cocoa,9,Spiced cocoa
Of flowers ,floral,3,Floral display
One of the biblical twelve ,apostle,16,Elijah (considered a precursor and prophet in Christianity; not one of the Twelve Apostles but often associated with them due to his role as forerunner)
Transporting vehicle ,van,11,Cargo van
"John, Paul, George and Ringo ",beatles,1,Beatles members
Friendly - type ,kind,8,Kind-hearted
"Haphazard, hit or miss ",random,13,Random results
Magnitude ,size,1,Sizeable
"Smear, daub ",smudge,5,Smudge slightly
Interior ,internal,3,Internal room
Plug for a cask's vent hole ,spigot,11,Spigot seal
Butterfly/moth larva ,caterpillar,3,Worm-like caterpillar
Christopher Robin's bear ,pooh,1,Winnie-the-Pooh
Head of corn ,ear,2,Ear topmost
Of system of land-holding in Middle Ages ,feudal,1,Feudalism
Line joining equally hot spots ,isotherm,11,Idealized isotherms (in theoretical models)
African language ,zulu,6,"Yamba na tunda (Zulu, ""to eat and drink"")"
Reptile with shell,tortoise,10,Testudinidae (family that includes most turtles and tortoises)
"Quick, sharp, bite ",nip,15,Scissors snip
Forced out of office ,ousted,8,Abruptly ousted
Evil in nature ,malign,3,Malignant
Abstaining from alcohol ,teetotal,2,Teetotaler
Fur trimming on royal robes ,ermine,2,Ermine fur
Stench ,reek,11,Disgusting reek
Robin Hood's forest ,sherwood,1,Sherwood Woodland
Unquestionable truth ,gospel,11,Gospel truth (in a figurative sense)
