CLUE,ANS,POS
Bear patiently ,endure,1
Maritime ,nautical,1
Origins ,roots,6
Travel through an area to learn about it ,explore,1
Follower of religion founded by Joseph Smith Jr. ,mormon,1
Lie with arms and legs spread about loosely ,sprawl,6
Proximity ,closeness,4
State-of-the-art ,cutting-edge,1
Swapping ,exchanging,1
Attack by planes,air raid,2
Wardrobe ,closet,1
The kneecap ,patella,1
Field of grass ,meadow,2
Part of a machine with a plunging motion ,piston,1
Handle something awkwardly ,fumble,1
Sound right,ring true,4
Sailing ship ,barque,5
Offer of marriage ,proposal,1
Compunction ,remorse,5
