CLUE,ANS,POS,FOUND IN
Lingerie item -- fielding position ,slip,6,Lace Slips - Second Base
Preparation used in setting hair ,gel,3,Styling Gel (for shaping and slicking down hair)
Dog -- tooth,canine,1,"Canine Teeth: Specifically refers to the pointed teeth located at the front of a dog's mouth, used for gripping and tearing food."
View ,look,8,Outlook
Black leopard ,panther,1,Panthera pardus orientalis (Black panther)
Ring-shaped ,circular,16,Wreath (circular decoration)
Oxford college; window ,oriel,4,Oriel College
Fine-bladed sword,rapier,2,"Rapier - A slender, sharply pointed straight-bladed sword originating from Spain and widely used during the Renaissance period."
"Skill, cunning ",craft,14,Crafty
Tradition - rate of consumption,usage,2,Usage Frequency
Remains of tree - puzzle ,stump,4,Stumps
Bird kept for eggs and meat ,fowl,6,Guinea fowl
Stir (up public opinion?),agitate,19,Agitate public sentiment
Give satisfaction ,please,12,Pleased
Grinding tooth ,molar,1,Molars
Metal fixing pin ,rivet,3,"Rivet - A flat metal pin or bolt with a head on one end, used to join two pieces of metal together by heating and hammering the other end until it expands to hold the sheets tightly in place."
