CLUE,ANS,POS
Supposition ,theory,10
Stick (to) ,adhere,1
Hardwood ,teak,7
Set down in writing ,record,7
Correspondent ,journalist,2
Put a new product on the market,launch,2
Plumage ,feathers,1
Searching for ,hunting,5
Go in ,enter,1
Irritating ,irksome,10
Hindu body work ,yoga,1
One-storied dwelling ,bungalow,2
Jail ,incarceration,1
Arithmetic calculation ,addition,1
Pacifist leader during India's struggle for independence ,gandhi,2
One who believes there is no god,atheist,1
Analgesic drug ,codeine,10
"'Refrain from, stop (6)' ",desist,4
Monarch ,queen,2
Facade ,frontage,1
Gifts,donations,4
"Sea-god, son of Poseidon ",triton,1
Broadcaster ,newsreader,4
Rubbish dropped ,litter,1
Backpacking ,trekking,2
Person unknown ,stranger,5
Highly improper ,scandalous,11
Unexpected failure or error ,glitch,4
Technical kit ,apparatus,5
Dance originating in Cuba ,rumba,1
Part of finger ,nail,1
Togetherness ,unity,1
"Juicy stone-fruit, orange-pink when ripe ",apricot,5
Reinstate ,restore,1
Cessation of hostilities to allow peace talks ,truce,3
Normal ,usual,13
