CLUE,ANS,POS,FOUND IN
Quite obvious and clear ,evident,12,Self-evident
Blacksmith's block ,anvil,5,Anvil's break
False god ,idol,6,Unsubstantiated idol
Afternoon nap ,siesta,6,Afternoon siesta
Part of speech ,adverb,4,Adverbial phrase: At short notice
Drink ,beverage,6,Thirst-satisfying beverage
"Cotton, slave, estate ",plantation,1,Plantation-owned by cotton growers
Sikh headdress ,turban,1,"Turban: The traditional headwear made from a length of cloth, commonly worn by devout Sikhs as an article of faith."
- Onegin (Pushkin) ,eugene,1,"Byronic hero: The character Eugene Onegin is often described as an archetypal Byronic hero, a term derived from the romantic poets Lord Byron and Percy Bysshe Shelley"
Group of people behaving like sheep? ,herd,2,Herd behavior
Car's home (or hospital?) ,garage,1,Garage (as a place where cars are stored or repaited)
