CLUE,ANS,POS
Porch along the outside of a building ,veranda,3
Human whose body has been taken over by machines ,cyborg,1
Tasmanian capital,hobart,1
One of Lear's daughters ,cordelia,1
Legal proceeding brought by one party against another,action,4
"Overturn, disturb ",upset,7
Build ,erect,2
Corpse ,body,3
Counterfeit ,fake,1
Audacious robbery,heist,1
Citrus fruit ,lemon,1
Was wrong about (something) ,mistook,2
Sideways somersault,cartwheel,3
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,2
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1
Express gratitude to ,thank,3
Regain consciousness ,come to,8
Front section of a plane,cockpit,1
Prepare for publication ,edit,1
Green citrus fruit ,lime,2
Concealed like bride's face? ,veiled,3
Spice ,cumin,8
Half-melted snow ,slush,1
