CLUE,ANS,POS,FOUND IN
Non-professional ,amateur,1,Amateur enthusiast
"Not liable to, perhaps disease ",immune,1,Immune system
Arachnid ,spider,1,Spiders
United States ,america,6,American confederation
"Annelid worm, used in medicine of old",leech,1,Leeches
Occurrence ,event,13,Recurring event
Greek tragedian ,aeschylus,2,"Aeschylus: Considered the father of tragedy in Western literature, he wrote over 70 plays during a career spanning more than half a century."
Birthplace of Jesus,bethlehem,3,Bethlehem (of Maccabees)
Turkish dynasty or long cushioned seat ,ottoman,1,"Ottoman (referring to the prominent Turkish empire known for its luxurious lifestyle and opulent seating arrangements, such as divans)"
Plant seeds ,sow,1,Sowing phase
Electronic material ,silicon,11,Silicon Wafer
"Pillager, plunderer ",raider,5,Plundering raider
Handsome young man of Greek mythology ,apollo,9,"Apollo: The god of music, poetry, healing, and more, often depicted as handsome and muscular, with golden hair and a radiant glow."
Attack by many parasites ,infestation,17,Compromised by multiple parasitic infestations
First tsar of Russia,ivan,3,Ivan IV
Every single one ,each,1,Each individual
