CLUE,ANS,POS
Non-systematic way to discover solution ,trial and error,1
Variety of brassica ,cabbage,3
Immoderate eater,glutton,1
Capital of France,paris,1
Deep red ,crimson,1
Liquid ,water,1
Voltaire novel ,candide,1
Prayer-leader in a mosque ,imam,1
European river,elbe,17
Speech impediment ,stutter,1
Arab leader ,sheikh,2
Lover of fine eating ,epicure,1
Spigot ,tap,1
Very hot period ,heat wave,1
Pile ,heap,2
"Italian archbishop of Canterbury, 1093-1109 ",anselm,2
Contributes further ,adds,1
Velvety-leaved herb ,sage,2
Pig sound,oink,1
