CLUE,ANS,POS,FOUND IN
Resin,lac,19,Lacquer-like coating for surfaces
Self-service meal,buffet,2,Buffet service
Class of animal including spiders and scorpions ,arachnid,1,"Spiders belong to the class ""Arachnida,"" while scorpions also fall under this classification but are more specifically categorized within the subclass ""Scorpiones"" due to their distinct anatomical features, such as having a segmented tail with a venomous stinger"
Driven by liquid under pressure ,hydraulic,1,Hydraulic engine
Threadlike strands growing from the skin ,hair,10,Sebaceous trichomes: Microscopic hair-like structures found on sebaceous glands' surface that can appear threadlike and may be visible during dermatoscopic examination.
Jutting part of lower jaw,chin,5,Chin projection
Sailor from the Arabian Nights ,sinbad,2,"Sinbad: The main protagonist from the collection of Middle Eastern folk tales called ""One Thousand and One Nights"" (Arabian Nights)."
Not able to be overcome ,impregnable,36,Impregnable fortress (metaphorical)
Pulchritude,beauty,8,Physical beauty
Took a loan of ,borrowed,1,Borrowed funds
Natural gift ,talent,1,Innate talent
Treatment centre ,clinic,8,Holistic health clinic
"Jeffrey, bowman? ",archer,1,"Archer: As a reference to the character ""Jeffrey Tracy"" from the television series Thunderbirds who is an expert archer known as International Oil's ""Bowman."""
Concerted operation to sully someone's name,smear campaign,13,Negative smear campaign
Judging panel ,jury,19,Discerning jury members
Modern Constantinople ,istanbul,1,"New Rome: Refers directly to the modern-day city, Istanbul in Turkey, which was historically known as Byzantium and later renamed Constantinople after Emperor Constantine the Great"
