CLUE,ANS,POS,FOUND IN
Untidy state ,mess,1,Messy
God of the underworld,pluto,2,"Pluto (Roman equivalent, also associated with wealth due to fertile soil after death in Greek mythology)"
"W.M. -, Eng. novelist ",thackeray,3,William Makepeace (as in Thackeray)
German airship,zeppelin,1,Zeppelin 
No longer alive ,dead,16,Dead as a doornail (idiomatic expression)
Having no deviations ,straight,2,Straightforward
Trembling poplar ,aspen,1,Aspen (Populus tremuloides)
''Old soldiers ..... ...'' ,never die,1,Old soldiers never die
Carry on where one left off,resume,2,Resume advancement
Sincere; eager ,earnest,15,Sincerely (the adverb form of sincere; earnestly eager about something)
Simple song ,ditty,5,"Ditty – Short, unpretentious songs which are easy to remember and sing along to."
A Mexican river ,rio,1,Rio Grande
Silver medal position,second,2,Secondary
Explode ,blow up,15,"Blow up (idiomatic, can fit in certain crosswords depending on the grid and clue structure)"
