CLUE,ANS,POS
Impart confidence ,assure,3
"Stir, excite ",agitate,1
Remove by force ,extract,4
Japanese raw fish dish ,sashimi,1
Adoration ,worship,10
Military trainees ,cadets,3
Puccini opera,la boheme,15
To correct ,amend,1
One-horse carriage,gig,4
Denver's state ,colorado,1
Switch (between states) ,toggle,1
Victor ,winner,3
Underdone ,rare,2
Travel document ,passport,1
Supply (with items) ,equip,5
Position or posture ,stance,4
Cylinder,tube,4
Falsely sentimental ,mawkish,6
New England state ,maine,1
Mountainous Welsh region ,snowdonia,1
Not fortunate ,unlucky,1
