CLUE,ANS,POS
Bloodsucker; early doctor ,leech,3
Supreme Being ,god,1
Wash with clean water,rinse,10
Thrilled ,excited,3
Petty quarrel ,tiff,2
Casual shoes ,sneakers,1
Burrowing marsupial ,wombat,4
Of soldiers and warfare ,military,6
Lapwing-like bird ,plover,3
Came into sight ,appeared,1
Marine - living in water ,aquatic,1
Abundant in quantity ,copious,1
Small falcon ,merlin,3
Dramatic prince of Denmark ,hamlet,6
Beliefs ,ethos,18
Small biting fly ,gnat,2
"Eg, native of Sucre ",bolivian,1
Sermons are preached from it ,pulpit,1
Vocalist ,singer,1
"Undamaged, not broken ",intact,1
Sudden impulse ,whim,1
Picture-house,cinema,1
