CLUE,ANS,POS
Cylinder ,roll,6
Ravine ,gorge,2
"Apprise, notify ",inform,2
Muggy ,humid,1
Pay a casual visit unannounced ,drop in,1
Rough calculation ,estimate,1
"Drink, maybe philtre ",potion,9
Star sign ,virgo,6
"Horrified, shocked ",aghast,1
Tennis court feature ,net,1
Damage ,harm,4
Egyptian goddess ,isis,1
Interlaced link of hair strands ,braid,1
"Hurry, haste ",rush,6
"The universe, all things ",creation,3
"Atrocious, awful ",dreadful,7
"London area, centre of the UK diamond trade",hatton garden,6
Wrongly understand ,misinterpret,1
Bring out or come forth ,issue,5
Easy - without suffering ,painless,12
Thighbone ,femur,1
