CLUE,ANS,POS,FOUND IN
Texans sometimes wear hats to hold ten of them ,gallon,2,"Big-brimmed cap: A general term for a hat with a wide brim, similar to a ten-gallon hat."
At a great distance ,afar,8,Unreachable from afar
Of the immediate past ,recent,3,Recently occurred incident
Upper-body armour piece ,cuirass,13,Cuirass (a rigid full-body armor for the torso)
Instruction for cooking ,recipe,13,Allow dish to rest before serving (for certain recipes)
Deficient,lacking,1,Lacking essential components
Large snake ,boa,8,Monstrous boa
Enquire,ask,1,Ask for information
"Funny, droll ",comic,4,Comically strange
Dead or dilatory ,late,1,Latecomer
"Wry, sarcastic",ironic,2,Ironical humor
Very large ,great,18,"Titular (referring to something that is of great significance or size, similar to being ""titling"")"
Bunches ,clusters,6,Accumulated clusters
Too tolerant or generous ,indulgent,12,Permissively indulgent
Exhibit ,showcase,2,Showcased
Artificial fibre ,nylon,16,Nylon (a type of artificial fibre made from petrochemicals)
