CLUE,ANS,POS
Seat of the high kings of Ireland ,tara,2
Magnetic force ,attraction,1
"Inclination, propensity ",tendency,1
Observed - famous,noted,2
Chief Norse god ,odin,2
Harshly grating ,rasping,9
Capital of Japan,tokyo,1
Single parts of a whole ,units,8
Run quickly - little taste - hyphen,dash,2
Powerful portable radio and cassette player ,boombox,1
Dismantle ,take apart,1
Hole in tooth ,cavity,3
High official in former Ottoman Empire ,vizier,2
Fossilised resin used in jewellery,amber,1
Male sex hormone,testosterone,1
V as a numeral ,five,1
Etch,inscribe,4
It used to be Persia ,iran,1
"A dramatic or picturesque scene, may be still ",tableau,18
Hairpiece ,toupee,1
Evacuation ,exodus,1
Noah's Ark Mount ,ararat,1
Yellowish fossil resin ,amber,1
Having reading disorder ,dyslexic,1
Cereal used for making whiskey ,rye,3
Example or single occurrence of something ,instance,4
Unit of electric power,watt,3
