CLUE,ANS,POS,FOUND IN
Lever moving boat's rudder,tiller,14,Tiller (for boats with tillers instead of wheels/rudders)
Agog ,expectant,2,Curiously expectant
Evening music (played outside woman's house) ,serenade,3,Acoustic guitar serenade
Smooth ; metal ,iron,8,Smooth iron
Anniversary ,jubilee,7,"Jubilee (in context of years like silver, gold)"
Spanish wine shop ,bodega,1,Bodega española
Brother (Italian) ,fra,1,Fratello
Banned (German),verboten,1,"Verboten (verb, transitive, from the verb ""verbieten"" - prohibited)"
Debate ,argument,3,Argumentation
Curling columns of smoke ,plumes,2,Incense plumes
It turns litmus red ,acid,1,Litmus test is a quick method used to determine whether a solution is acidic or basic (alkaline)
