CLUE,ANS,POS
Finlandia composer ,sibelius,1
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,2
Filled pasta squares ,ravioli,1
Nonmilitary person ,civilian,1
Start ,begin,1
US state ,kansas,16
Hot displeasure ,anger,2
Runs at (anag) -- Roman god ,saturn,8
(Walk with) a stiff pompous gait ,strut,2
Additional cost,surcharge,19
Goes beyond ,exceeds,4
Lizard that can change its skin colour ,chameleon,1
Indian tea state ,assam,1
Pare ,trim,6
Without a particular aim or purpose - say a choice ,random,5
Not merited ,unearned,1
Obscured ,veiled,2
Zero,nil,5
Pressing of a dangerous situation to the limit,brinkmanship,12
Person with refined tastes in food and drink ,epicure,1
