CLUE,ANS,POS
Heretofore ,hitherto,8
Illegal state in football ,offside,1
"Of fruit, skinned ",peeled,1
Slimy substance ,goo,5
Obtained ,procured,6
Madness ,lunacy,8
Wait in line,queue,1
Orange vegetable ,carrot,2
Extreme fear ,terror,1
Drowsy ,sleepy,2
Valuable ,precious,2
Believed to be guilty but without proof,suspected,2
Speak out against ,denounce,6
Not allowing light to pass through ,opaque,1
Of the nose ,nasal,2
Destructive event ,catastrophe,1
Salacious ,prurient,5
Oriental ,eastern,1
