CLUE,ANS,POS
"Italian political philosopher, proponent of unscrupulous government, d. 1527",machiavelli,1
Enormous ,vast,4
Coarse fibre used in making sacks etc ,jute,4
Prejudice ,bias,1
Represent -- average ,mean,4
Small rodents ,mice,1
One who got away ,escapee,1
A Dutch cheese ,edam,2
Canada's largest city,toronto,1
Atheistic ,godless,5
Metamorphoses author ,ovid,1
One pleads a cause ,advocate,1
Supervising worker ,foreman,1
Evening meal ,supper,2
Electrically driven public service vehicle,trolleybus,1
Almost instinctive behaviour ,second nature,11
Also; similarly ,likewise,2
Copious ,ample,4
Administrative centre of Devon ,exeter,1
Greek hero of the Trojan War,achilles,1
Dig out ,excavate,2
Leaning Tower city ,pisa,1
Items of bed linen ,pillowcases,3
Globule ,drop,2
"This instant, without delay ",at once,8
Young deer ,fawn,1
Words often found on coat of arms ,motto,3
Porch around a building ,veranda,3
Universe ,cosmos,1
Happen ,occur,1
