CLUE,ANS,POS
Raise ,elevate,4
Actual; coin ,real,3
Describes poorly groomed hair ,shaggy,2
Scruffy; unfair ,shabby,9
Firm ,stable,8
Green public spaces ,gardens,2
"Beginning, start ",outset,6
Discolorations or dirt marks ,stains,1
TV motoring programme ,top gear,1
A cloche (anag) - spiral cavity of the inner ear,cochlea,1
Circular ,round,1
Concerning home affairs ,domestic,1
Snatch,grab,1
Surpass ,excel,5
Unreal ,illusory,9
In these times ,nowadays,1
Fermented grape juice ,wine,1
Young woman entering society ,debutante,1
Spring back ,bounce,2
Birds of prey ,eagles,2
Agreement ,assent,17
Annoy continually ,harass,17
Lends a hand ,assists,2
Foe,enemy,1
