CLUE,ANS,POS
Decoration ,embellishment,3
"Eg, beehive or mullet ",hairdo,12
Finlandia composer ,sibelius,1
Person whose earnings support the family ,breadwinner,2
Man-made lake or tank,reservoir,1
Filled pasta squares ,ravioli,1
US state ,kansas,16
Impelling ,urging,2
Look this way with suspicion ,askance,2
(Walk with) a stiff pompous gait ,strut,2
False excuse ,pretext,5
Additional cost,surcharge,1
Child's construction set ,lego,2
Pare ,trim,1
Not merited ,unearned,1
"Fake, phoney ",bogus,13
Obscured ,veiled,3
Decorates ,adorns,1
Zero,nil,1
"Subject to change, variable ",unstable,7
Gala ,fete,6
Person with refined tastes in food and drink ,epicure,1
