CLUE,ANS,POS
Combination ,union,11
Talon ,claw,1
Degree document ,diploma,1
A thieving bird ,magpie,1
Young horse ,colt,2
Catty ,bitchy,2
"Deadlock, stalemate",impasse,1
Leading performer,star,3
Genuflect,kneel,4
Spoil ,mar,4
Teesside town ,middlesbrough,1
Colour for aristocracy or emperors ,purple,11
Group of states ruled by one ,empire,1
Flock,herd,1
Night-flying insect ,moth,4
Put into hock ,pawn,4
British naval commander at Trafalgar ,horatio nelson,1
Cosmos ,universe,1
Cordial,warm,2
Finds the sum ,adds,1
"Detached, kept apart ",isolated,1
Claw ,talon,5
"Tall building of offices, flats ",tower block,3
Carnivorous large cat,tiger,1
