CLUE,ANS,POS
Small tower on a castle ,turret,2
Marsupial ,wallaby,3
Torment lightly ,tease,2
Woven container ,basket,1
Invalid's attendant ,carer,7
Something owed,debt,1
Warlike ,bellicose,3
Gather together ,assemble,1
Despite the fact that ,although,3
Branch of knowledge ,science,1
Foe ,enemy,1
Leapt (anag),pleat,5
Minor argument ,spat,5
(Of a building) encased for repairs in a temporary framework,scaffolded,1
Bishops' dioceses ,sees,4
Easing of hostilities ,detente,4
Flow of air or water ,current,3
Young geese,goslings,1
(Of a nose) curved ,aquiline,2
"Bend, distort ",twist,3
"In yoga, a centre of spiritual power in the body ",chakra,1
Frank ,open,11
Occasion ,event,5
Series of eight notes in music ,octave,1
Question closely ,interrogate,10
Burning fiercely ,flaming,2
Pun ,play on words,4
Light-hearted friendly talk ,banter,1
Affable ,genial,9
Regular customer; backer ,patron,1
Underwater missile,torpedo,1
Legitimate ,rightful,9
Subatomic particle ,neutron,2
Up-to-date ,modern,3
Vend ,sell,3
Pine leaves,needles,1
Murder (mainly US) ,homicide,1
Stopped living ,died,5
Handgun ,pistol,2
Ill-mannered ,rude,2
"Excellent, first-class ",splendid,17
Clothes cupboard ,wardrobe,1
