CLUE,ANS,POS
One bringing in goods to country ,importer,1
Completely ,thoroughly,11
Artist's workplace,studio,1
Amount left over ,excess,5
Native of London's East End ,cockney,1
Diminished,reduced,1
Ship's load ,cargo,1
Position affording a good view ,vantage point,1
"Precise detail; small, trivial matter",minutia,1
Science of sound ,acoustics,1
"Distinguish, make out ",discern,1
"Rescue (of) ship, etc",salvage,1
De-sex ,neuter,1
Administrative body ,council,6
French channel port ,calais,2
Nervous and easily upset ,highly strung,8
Purloin ,steal,1
To do with or like horses ,equine,1
