CLUE,ANS,POS
Arab ruler ,emir,6
Continental ,european,1
Formal written work dealing with a particular subject ,treatise,3
Lie ,fib,4
Affirmative ,yes,1
Moneylender who charges excessive interest ,usurer,1
Card game with four players ,bridge,1
Acute shortage ,dearth,5
Impels to be plain ,simple,2
Concurred ,agreed,1
Absence of logic ,irrationality,3
Fire-raising crime ,arson,1
Overwhelming fear ,panic,4
Dependent (on someone or something) ,reliant,4
Boiling water vapour,steam,1
Lustful woodland god ,satyr,9
Generally liked ,popular,1
Acceptance ,approval,2
