CLUE,ANS,POS
Be in control,call the shots,9
Building ,edifice,2
"-- Flynn, film actor ",errol,1
Jubilant ,ecstatic,3
Answered back ,replied,1
Violent storm ,tempest,5
Wee ,tiny,3
Putting a question ,asking,17
In short ,briefly,1
An habitual drunkard ,sot,2
Cunning ,sly,2
Long thin fragment,splinter,8
Hoofed animal ,deer,4
Peacefulness ,tranquility,2
Cask stopper ,bung,4
Flashlight ,torch,1
Saviour ,rescuer,5
Sets up or builds. ,erects,7
Bet ,wager,1
Relatives by marriage ,in-laws,1
Container for serving food,dish,5
