CLUE,ANS,POS
Facet ,aspect,3
Energy units ,calories,1
Egyptian canal ,suez,1
Leave out ,omit,2
Fortified wine ,port,1
Zodiac sign ,taurus,2
Baltic state ,estonia,1
Long tales of heroic deeds,epics,13
Cos lettuce ,romaine,1
Be present at ,attend,1
"Glaswegians, Aberdonians etc ",scots,1
Loose rocks at the base of a cliff ,scree,3
Swaggerer ,strutter,16
Manage somehow,make do,4
"Lady Macbeth: ''Out, damned . . . .!'' ",spot,1
Domesticated birds,geese,3
South West Africa,namibia,1
Tension ,stress,1
Sale of assets ,disposal,2
