CLUE,ANS,POS,FOUND IN
Boat's trail in water ,wake,2,Wake pattern
Tree with silky grey catkins,pussy willow,17,Silky-tipped pussy willow (Salix discolor ‘Flaviramea’)
"Peril, risk ",danger,1,Dangerous
Sovereign ,ruler,19,Dominant ruler
Organism such as a toadstool ,fungus,2,"Mushroom: A type of fungus, specifically a gilled fungi known for its fruiting body and spore production"
Special event ,occasion,7,Opulent occasion
Blizzard ,snowstorm,2,Heavy snowstorm
Line of rotation ,axis,3,Central axis
Neither equilateral nor isosceles ,scalene,1,Scalene triangle
Mum's mate,dad,5,Dad role model
One looks after church and churchyard ,sexton,7,Sexton (historically responsible for the maintenance of a churchyard)
"Allocate, a job say ",assign,3,"Assigner: Dividing duties and roles based on skills, availability, and needs."
Of an empire ,imperial,3,"Imperial landscape: The geographical features, cities, landmarks, and overall terrain that define a realm under the control of an empire."
Corpses ,bodies,2,Lifeless bodies
"Pink, increased ",rose,8,Rose petal shade (when describing natural elements)
