CLUE,ANS,POS
Merchandise ,wares,3
Baby's bed ,cot,3
Instrument for viewing at a distance ,telescope,2
Gentle - bland,mild,1
Stop doing something ,desist,2
Weak cry of young bird ,cheep,4
Sampled ,tasted,1
Son of a sovereign ,prince,1
Over the moon ,ecstatic,14
Jaffa-bearing growth ,orange tree,1
Highly profitable ,lucrative,1
N. American native ,apache,13
Not able to be seen ,invisible,7
Yorkshire river ,ure,2
Type of fuel ,diesel,2
Outlook or aspect ,prospect,1
Cores,hearts,3
Soak through,permeate,3
