CLUE,ANS,OUTPUT
Characteristic mode of expression ,idiom,"['Unique', 'Distinctive', 'Idiosyncratic', 'Quirky', 'Eccentric', 'Offbeat', 'Out-of-the-ordinary', 'Novel', 'Innovative', 'Original', 'Special', 'One-of-a-kind', 'Far-fetched', 'Unconventional', 'Unusual', 'Outlandish', 'Fanciful', 'Whimsical', 'Peculiar', 'Idiosyncratic']"
Rub shoulders (with),hobnob,"['Touch', 'Bump into', 'Meet accidentally', 'Collide with', 'Come across', 'Cross paths with', 'Run into', 'Share space with', 'Overlap with', 'Interact with', 'Connect with', 'Make contact with', 'Bounce off (of someone)', 'Brush up against', 'Come close to', 'Get in touch with', 'Have a run-in with', 'Have a brush with (someone)', 'Share a moment with', 'Interact intimately with']"
Mythical story ,legend,"['Theo was a curious soul, always eager to learn the secrets of the universe', 'I sense great potential within you, but it is untamed and wild', 'He hesitated for a moment before responding, ""I seek knowledge of the ages, secrets hidden from mortal men', '""Then you have come to the right place', 'As the sun dipped below the horizon, casting a warm orange glow over the forest, Zephyr concluded, ""But remember, my young friend, with great power comes great responsibility', 'It was as if the stars themselves were speaking to him, sharing their secrets and wisdom', 'And though he knew that the path ahead would be fraught with challenges, he was prepared to face them head-on, thanks to the guidance of his enigmatic friend, Zephyr.']"
Cause of disgust ,abomination,"['Revolting', 'Nauseating', 'Distasteful', 'Upsetting', 'Offensive', 'Vomit-inducing', 'Disgusted', 'Repulsive', 'Gag-inducing', 'Loathsome', 'Frightening', 'Horrifying', 'Shudder-inducing', 'Sickening', 'Stomach-churning', 'Disgusting', 'Abhorrent', 'Reprehensible', 'Vile', 'Deplorable']"
Synthetic fabric ,nylon,"['Artificial fibers', 'Man-made materials', 'Synthetic yarn', 'Faux leather', 'Imitation suede', 'Textile blends', 'Chemically produced fabrics', 'Reconstructed rayon', 'Recycled polyester', 'Engineered silk', 'Created cotton', 'Modified wool', 'Fiber-based composites', 'Plastic-coated fabric', 'Hybrid fabrics', 'Blends of synthetic and natural fibers', 'Composite materials (including fabrics)', 'Novelty textiles (e.g., glow-in-the-dark, reflective)', 'Space-age fabrics (e.g., inflatable, shape-memory)', 'Nanotechnology-based fabrics']"
Wasted,down the drain,"['Forsaken', 'Discarded', 'Abandoned', 'Jettisoned', 'Lost', 'Mislaid', 'Unused', 'Ignored', 'Overlooked', 'Thrown away', 'Disregarded', 'Forgotten', 'Abandoned hope (related to wasted opportunities)', 'Lost potential', 'Unfulfilled destiny', 'Thrown away talent', 'Misused gift', 'Ignored dreams', 'Overlooked goals', 'Forgotten passion']"
Designed to be therapeutic ,remedial,"['Soothing', 'Calming', 'Relaxing', 'Therapeutic', 'Healing', 'Medicinal', 'Comforting', 'Uplifting', 'Rejuvenating', 'Restorative', 'Refreshing', 'Invigorating', 'Revitalizing', 'Calm-inducing', 'Anxiety-reducing', 'Stress-relieving', 'Mood-enhancing', 'Mindfulness-promoting', 'Peaceful', 'Serene']"
Answer ,reply,['Starving']
Pour down,teem,"['Rain heavily', 'Downpour', 'Deluge', 'Monsoon', 'Flood', 'Shower', 'Torrent', 'Avalanche (of rain)', 'Drenching', 'Soaking', 'Saturating', 'Bucketfuls', 'Sheets of water', 'Waterfall (of rain)', 'Tsunami (of rain)', 'Raining cats and dogs', 'Biblical proportions', 'Unending', 'Incessant', 'Unrelenting']"
"Escargots, to the French ",snails,[]
