CLUE,ANS,POS
"Reassurance, cheer ",encouragement,3
Take on ,adopt,3
"Thyme, for example",herb,1
Place of worship ,chapel,8
Principal actor in a film ,star,2
Lubricating pump ,grease gun,2
Melancholy ,blue,5
Soon: in an abbreviated manner,shortly,1
Cultivated grass,lawn,1
"Daniel, writer, d. 1731",defoe,2
Peak,apex,3
Manner of walking ,gait,1
"Curt, terse ",laconic,8
Rod used for punishment ,cane,1
Unit of data ,byte,2
Small whirlpools ,eddies,2
Ten year period ,decade,1
Arrive at ,reach,2
