CLUE,ANS,POS
Roman Emperor notorious for vice and luxury ,nero,1
Clown,jester,1
Get away ,escape,1
"Rudyard --, author ",kipling,1
Established customs ,habits,8
Petty quarrel ,tiff,9
Casual shoes ,sneakers,1
"Banter, provoke gently ",tease,3
Burrowing marsupial ,wombat,1
Prison formerly standing on site of the Old Bailey ,newgate,1
Lapwing-like bird ,plover,1
Came into sight ,appeared,1
Marine - living in water ,aquatic,1
Abundant in quantity ,copious,3
Small falcon ,merlin,5
Dramatic prince of Denmark ,hamlet,1
Small biting fly ,gnat,1
Vocalist ,singer,1
"Undamaged, not broken ",intact,1
Small landmass ,islet,3
Picture-house,cinema,1
Behindhand ,tardy,6
