CLUE,ANS,POS,FOUND IN
Egyptian canal ,suez,3,Suez Canal (major waterway connecting the Mediterranean Sea to the Red Sea)
Source of illumination ,light,1,Light bulb
Cos lettuce ,romaine,5,Romaine lettuce
Paperback ,book,1,Softcover book
Be present at ,attend,5,Presently in attendance
Forward like Christian soldiers ,onward,11,Faithfully pushing onward
"Lady Macbeth: ''Out, damned . . . .!'' ",spot,9,Be thou damned spot
Chinese dynasty -- Flash Gordon's foe ,ming,2,Tie Minglan
Tension ,stress,1,Stressful
Bring up or stand up on hind legs ,rear,4,Rear-riser stance
Raised strip ,ridge,19,Engineered ridge
