CLUE,ANS,POS
Jewellery item with pin ,brooch,1
Country in the Balkans ,albania,1
Garden frame for climbers ,pergola,2
Not convinced ,unpersuaded,13
Fake,spurious,5
Urge on ,impel,9
Murderous ,homicidal,1
Remove skin as from apple ,peel,1
Soft,gentle,2
Draw towards one ,attract,1
Lavish meal ,banquet,1
Passage taken from book etc ,extract,16
Conjunction ,and,1
Chemical indicator ,litmus,2
Lerner and Loewe musical ,gigi,4
River joining the Thames at Reading ,kennet,1
Autocratic ruler ,dictator,2
Put a number to ,quantify,3
