CLUE,ANS,POS
Not scared,unafraid,5
Greek mathematician ,euclid,1
Architectural support or base ,plinth,6
Unfortunate accident ,mishap,1
The first creature Alice met in Wonderland ,white rabbit,4
Having second sight,prescient,9
Freshwater fish ,trout,2
Proceedings to determine guilt ,trial,9
Member of a religious body ,believer,2
Withdraw a statement ,retract,1
Stylishly fashionable ,chic,1
"Indonesian island, capital Denpasar ",bali,1
Aperture through which glances sneaked,peephole,1
Precise ,exact,2
Euphonic ,tuneful,4
Perfect ,ideal,4
Cosmetic for the peepers ,eye shadow,1
Flower of daffodil family,narcissus,1
"Tossing and catching, keeping a ball in the air ",juggling,1
No longer existing ,extinct,1
In need of sleep ,tired,1
Crop up,arise,1
Cloth for drying ,towel,1
Italian painter ,caravaggio,4
Decree ,edict,5
Long-suffering ,patient,1
Became tender ,softened,1
The field of play in American football ,gridiron,1
